,level_0,energy_consumption_per_annum
735878,1244334,178.59917769619608
753560,128722,205.9753880745497
116742,728939,649.9633232595314
319603,152895,320.4794545811052
199091,926627,275.71568503933685
155718,1497130,311.7056015603943
254773,1211242,88.40196649714696
6714,572687,59.77794472756247
453987,1012801,245.25893882642316
421353,1287108,137.04249618176652
495747,858886,144.74109514788333
646901,393407,126.7273871223757
115675,175610,533.3833604199694
761457,368893,314.39624609882685
201937,905612,260.4118512835687
480204,1337067,209.63960402306807
7181,427452,411.2023276182521
38328,647823,261.7622005692781
140046,1214346,129.2266492998367
521820,1171535,378.2899517902408
180008,860322,165.6290117953668
697825,722926,341.9856411302146
45869,313831,223.6093864772776
841052,1499254,254.3913705512948
174740,1187227,126.97181886801356
36672,580252,189.8754889678392
125715,990309,365.8054597355715
528230,451363,364.3708194474197
792252,138032,191.1879844011283
381746,1493779,291.9266730469174
257279,1243833,356.0289174829413
914164,901948,307.19899752972424
545181,413290,127.89148843059904
923978,184863,339.6370699780544
355218,79055,236.464162371454
530834,895642,248.1132779571336
60615,330981,84.7803919985273
164544,491551,259.1069553612585
418475,60767,162.994923875751
760289,1460549,425.40441648121714
397260,1086759,146.1384601740623
331041,701322,137.15490810568662
867606,1230538,195.3912465111293
374670,1196713,208.22679494596247
389814,375663,313.33931986108905
31962,471883,372.61271584103
790947,416964,388.352317849631
329272,151447,193.39651165780447
648772,573675,142.4529672713768
58708,1204732,173.56420973868222
951895,927308,221.2561694273426
976374,1064137,540.5423012070713
197327,81027,123.00169622520356
481310,1168070,59.25111141512468
551869,762975,207.96286403252384
404062,619003,268.7277929158435
205693,1022240,191.05196156892168
584421,454090,108.33536349113282
593007,218411,145.20130228328247
756772,1292655,150.4398752980735
113695,717924,329.0939744544599
432916,524685,303.51707193482594
434088,689736,352.7613476784034
673273,718834,146.58280853278387
478432,537151,369.8315570142314
534755,1074473,266.52280771684826
917365,1280530,223.4734338809742
905843,1368359,132.8882728039845
330548,315126,228.98660682899512
996423,456227,274.9413635037794
608916,575939,175.6137599721435
395895,1289115,282.99866184771685
915897,1212702,118.10611914524549
770504,958545,411.74272772304784
430324,1412306,270.5786707037737
310385,378740,147.17491478639326
26246,482561,289.2896208644195
904968,741833,91.91578293193557
744433,73815,223.3180028840646
857082,390212,384.9010211568176
811189,428199,113.70959188280318
370702,930127,309.7353940814759
795594,897349,296.60853962275
730086,212451,206.66101874542284
376446,1156680,215.57790809309637
833571,625395,239.1984325126502
692917,602151,170.01077777361326
914931,934817,441.199369427939
124333,1071081,173.85311545330245
703365,305092,550.3649373059128
1007774,423019,98.24528644258888
770829,742827,137.59554979268125
400641,211885,216.4599439231397
289919,42689,396.2441490960366
22530,731485,215.0748546418323
858113,470163,216.6324865905948
111544,671167,251.2444078363444
805012,1452010,272.3793550268761
48842,942132,315.57004192689345
942899,569217,214.10559965185817
221303,337605,106.60669779438513
832270,801620,212.47126828039552
746568,1064943,277.813757733234
463816,773764,379.9175956670264
531781,1022658,512.0047581810763
364437,434004,321.25553851444266
346198,178460,309.9226205233218
21014,496775,139.49601168036378
832509,615667,155.0437267071294
487047,31337,260.6944293210057
963874,1438437,271.1931208353252
19951,1485016,219.15294310305225
313094,1123047,196.09746740671457
906979,797675,225.0534199828527
653357,1195114,187.02863851787356
705803,442892,273.9068033192464
664579,31791,177.55213178662115
663019,1148783,238.89979568086537
447584,55045,94.45811517456085
667144,1103683,166.763548991491
497208,1452593,116.10264657919714
427263,1038044,418.0995905631421
851811,817741,296.1501437192982
544148,641464,198.11708732999395
28716,1360824,300.4989008278188
666273,601500,213.51488625111705
506208,441463,439.05913665055954
350901,120528,301.43972034793387
694623,744952,255.8218077171572
136261,1001344,336.5766136281228
390268,1366048,221.969829754936
96491,1481419,262.27836995908194
308447,138306,142.31746379810266
351408,706252,258.2663066668504
208543,1010701,247.7521621948616
44598,326080,234.4607339905264
63741,440038,388.9319797046349
924858,1158544,180.926785149229
306347,967393,392.6297652040113
508449,472765,183.25570524896955
890499,139987,151.8038494911637
953916,1455003,267.66144794610403
803904,118926,191.71523651685243
367804,1400984,357.7309556799446
820683,501221,339.2395242292314
40644,45395,379.12186164698255
850548,857554,153.75991190215373
235014,1178943,167.00777521396043
977574,364892,83.05881656031349
125866,1162424,213.5525562756196
66699,1435326,256.88635393834824
617577,496938,546.0425725570442
316313,971395,224.5450855538342
136688,564072,77.10686358629673
384141,368930,146.19507404642812
98015,1294408,259.2988861216176
136084,519989,340.35389128134136
778602,1217755,147.84462566979684
312541,1018820,133.8456810675973
11660,1292142,199.5671373428587
560122,62581,110.3555141666196
519608,291702,143.314164811115
573242,140725,52.13954875994028
452398,350760,129.65920889053012
840220,408897,421.51010888808304
646961,1488106,369.44105451300624
348700,1188615,131.2846202508677
352243,59589,13.972401952459023
422104,1419610,209.92119815539328
265256,314441,343.35918468406953
807441,364178,207.3073547145608
312251,497772,255.94068777072744
990140,1207644,247.2919046054244
22486,952721,138.64940566357595
568948,903238,100.52564645108654
222504,237032,160.80208616400475
448170,28744,283.3385891207615
1001874,457891,208.19108046982632
405744,244891,371.83504597775305
493988,1321424,63.38150746838557
529062,380387,394.01982819280033
887557,921018,309.75179728917766
863797,1285435,96.76095174817098
24548,1325178,120.70945402163588
153885,1030088,300.4593418729855
942921,74947,163.0929300997662
173461,90617,328.65741925753235
168704,1323568,174.6906425993102
84583,996081,109.5306458272432
400306,155521,201.4046061737424
408093,1272477,97.04358115876929
202171,1136644,120.06103801285364
763228,1315530,348.1264493696459
65045,818115,268.29988795368484
889037,1198963,167.2237173280767
128454,160407,282.00391715994783
921986,1365481,222.0449682610069
341161,338382,218.57820217312448
705606,1148234,301.3159418247027
182048,163360,166.82408991484573
835502,327848,144.65557564590807
83851,899283,188.73088143559644
693582,856395,159.5799617178876
349358,564188,140.91615384570022
697429,1361532,285.8201599393545
63520,363265,195.81937840864484
88687,977035,220.6007051610228
913187,1095559,112.93551073480332
227593,281027,89.26590636421173
542524,329173,150.61702142005294
235287,1093337,295.4468889451458
495736,849004,500.5959080986825
37642,336540,225.62232350460863
468780,1084717,144.3056885931867
184498,472144,168.2474965563079
258396,1221833,91.0665286285702
716429,1405354,376.3457074866635
543698,651147,257.0132420001493
747080,1505879,316.45388861366433
145690,1443859,214.2383137102941
123433,89900,136.26147503876786
205688,1132741,204.9204574613157
268876,1157433,339.3732773275035
649236,214831,280.5029588185977
76275,1440935,144.98897366172037
319827,1115813,197.31961480419315
308770,991212,234.67292806749748
607078,1368922,169.01765103937856
691530,181324,354.444044197069
929282,57897,102.82750373192344
319243,745725,243.3247511856918
35411,628531,106.5620940942747
474449,1215169,128.5548020757151
123866,406819,321.0552029629132
939183,717996,670.895503000045
49445,844436,273.78442743596673
358100,111431,523.1381506034679
475593,136601,668.966505297338
370166,159029,139.76606135986145
814198,223968,130.4779895586978
207363,1218249,133.06331762762557
896366,1222314,230.2781830941593
955045,1183152,359.73197920599057
75861,1275472,114.4076566815107
356088,227991,289.0335367682893
218148,637814,137.3433106409549
635636,277630,227.61422711395304
88863,418055,312.0201247832815
50875,1199929,213.4529924416779
136175,75883,157.78179345887628
420629,881972,108.62332979007368
207160,405774,393.9942855042028
374424,898280,204.6453453293793
671638,1468394,231.71553185971084
938797,278272,191.42763908766477
501931,812210,278.4062946238392
524064,659714,210.3161404316317
848784,1493043,210.02921846137212
308718,1437531,201.3303195437745
623708,657054,273.17541097683545
996744,508451,373.5589044098846
66478,1310460,92.70566990068664
714239,1148485,177.81120784998004
893110,541031,415.0281503770087
855571,632351,223.68156356847285
702424,529084,273.397203415811
150509,205966,186.625510493499
23241,1440274,308.0629731196366
14118,654864,320.407491580643
950934,54095,282.21786677628296
759292,524114,187.51784343016348
721527,59164,203.5340775160554
275634,1503103,219.5087133609745
215297,441308,196.7089974440254
663847,177145,266.9906388629399
942618,1453268,179.4579977945431
762855,550478,144.04251250850675
120410,1187300,222.25035849852557
341195,982048,137.83289080689815
789015,194985,492.5322875788535
374395,292733,121.08417327757849
314057,159364,222.6906557320284
197804,1382366,150.6390000422992
357938,508632,281.3657750972791
160577,700638,217.83678285143571
887841,350729,115.21275179538824
848858,1114305,132.0559279920574
735767,287207,121.62590332401132
490951,984918,212.705813236932
352743,394909,137.09718317529143
712054,1371400,390.71124754768886
1236,238958,363.7026751981275
5207,852229,99.35716967108874
789016,1208458,174.41501751835642
783201,1213230,143.44497824360428
96828,16921,244.30937113858647
762067,509269,212.7177378901452
688259,878027,180.3572868505728
862397,276309,148.71506543281825
682025,1466409,228.18361190965447
175662,947670,346.4021354882967
803708,192902,340.1868463051157
615795,203135,193.5012934417084
865385,692217,340.52225791778824
645056,279756,97.68559449832324
446440,960745,326.2781353124465
413998,207914,143.22448753048002
434248,258477,243.22798468703567
471318,604406,449.2228054584815
247843,1424465,316.9073867926221
441414,702525,110.738154094162
810429,1110488,212.36243513375308
562387,585251,267.7138573587216
14756,845569,430.6292548921328
370917,1214352,7.164224809346536
183228,374172,215.28764807397175
851052,1237422,111.0654123959638
33167,1265061,255.244509706455
397777,134511,435.8998575387118
763989,632775,393.566595327275
251865,688207,356.2169371977743
777434,944257,116.5616680647795
269449,315906,226.8150651614346
800447,1499860,177.2649128811705
513923,1272468,505.70218195787913
690679,1144018,450.0913617803873
941214,1219943,254.9978319208826
619558,1415591,265.0767330054546
641555,912160,225.15431660326504
826292,400523,138.76347240745247
631034,699468,296.30176312740736
849974,65393,192.5004453632988
894530,898836,135.3055863384625
826957,281474,160.7065797636945
669998,534721,157.5749515332377
760505,605154,293.97818870594784
379978,1470769,224.35103458632625
955824,552262,155.00812035919864
458909,630376,693.193973113025
429969,375204,391.0766691452312
876308,1474451,322.5348134214336
908491,656848,375.3379144473121
795113,373451,197.77581440107545
473421,908533,415.7543852682993
651535,862151,154.7326773188565
482031,1014322,162.7546344966645
189796,764282,110.02234098393656
951585,982500,148.61910127948846
222989,43155,184.72248353650477
366618,1394692,452.645533784732
547476,101759,293.4264815597626
202125,81586,126.0291051344262
181020,1192012,221.36396327747352
760441,1242218,281.32451676588784
587036,197765,172.21806904463654
880254,1345299,134.3391818043478
601560,1235335,42.14744493344111
437315,389697,293.5223458746124
65587,644318,170.65232800334155
882875,804309,230.9951806051165
422436,1039677,66.06742085193085
286163,188359,434.8715141189049
698533,598348,157.345790037811
703720,1039253,188.4216568003444
313687,753880,193.78614263286795
387038,992813,296.1280782335267
186774,1106251,136.25878236354487
487487,1160549,133.31163806241295
260258,381616,330.15117378505914
708998,53813,103.26667870970192
237054,1021784,214.03263357574988
630787,865723,233.73996230551455
322562,1302572,138.15678086271174
120819,701903,252.81915877175143
608418,305798,180.9411696688836
415141,1119423,312.5044285221643
892287,977406,223.6890289726013
689720,179855,242.21136946927624
400063,666718,244.9127608904456
174967,1343148,97.395554460493
97761,1460500,639.4222194234045
104363,797910,364.20083741137057
579475,164080,217.47246727367127
709203,825611,313.4072480713117
60490,571681,256.4000770071737
608548,725667,330.15195023720645
768207,1137561,195.45189994208377
79511,961809,250.23053297120256
180225,594996,94.9464541111414
622477,1479254,637.6152822030855
749850,1176947,321.0026417822665
433583,825145,320.19287139042365
851156,1409757,250.84494099278177
777437,871299,136.42267865407337
399579,714806,215.19503128635253
516894,817210,397.9413544037903
810569,1018423,239.88468345962528
927566,1193258,222.58159564197763
344146,1052967,352.08745242877484
440042,189112,297.0980910996159
611057,820638,350.6303750027387
347453,1466496,95.76485461948349
102449,222950,328.9487110257461
14328,945532,401.1810211535016
